tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,stage,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,breed,retweet_count,favorite_count
697259378236399616,2016-02-10 03:22:44+00:00,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...",['https://twitter.com/dog_rates/status/697259378236399616/photo/1'],8,10,getting,,great_dane,0.999223,True,boxer,0.000186525,True,whippet,0.000151071,True,great_dane,1124,3588
697270446429966336,2016-02-10 04:06:43+00:00,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out.,['https://twitter.com/dog_rates/status/697270446429966336/photo/1'],10,10,Bentley,,toy_poodle,0.880014,True,miniature_poodle,0.100136,True,norfolk_terrier,0.00702706,True,toy_poodle,2074,5090
697463031882764288,2016-02-10 16:51:59+00:00,Happy Wednesday here's a bucket of pups. would pet all at once,['https://twitter.com/dog_rates/status/697463031882764288/photo/1'],44,40,None,,labrador_retriever,0.999885,True,golden_retriever,9.75817e-05,True,pug,8.267760000000001e-06,True,labrador_retriever,1545,3722
697482927769255936,2016-02-10 18:11:03+00:00,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment,['https://twitter.com/dog_rates/status/697482927769255936/photo/1'],11,10,Blipson,,bath_towel,0.110587,False,christmas_stocking,0.108573,False,weasel,0.105442,False,,761,2639
697516214579523584,2016-02-10 20:23:19+00:00,Say hello to Pherb. He does parkour.,['https://vine.co/v/i1LriMBmX6W'],9,10,Pherb,,,,,,,,,,,,1269,2263
697575480820686848,2016-02-11 00:18:49+00:00,This is Ole. He's not sure how to gravity.,['https://twitter.com/dog_rates/status/697575480820686848/photo/1'],8,10,Ole,,siamese_cat,0.256698,False,whippet,0.119805,True,bull_mastiff,0.102595,True,whippet,567,2236
697596423848730625,2016-02-11 01:42:02+00:00,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo.,['https://twitter.com/dog_rates/status/697596423848730625/photo/1'],11,10,None,pupper,shetland_sheepdog,0.621668,True,collie,0.366578,True,pembroke,0.00769819,True,shetland_sheepdog,1416,3290
697616773278015490,2016-02-11 03:02:54+00:00,This pupper doubles as a hallway rug. Very rare. Versatile af.,"['https://twitter.com/dog_rates/status/697616773278015490/photo/1', 'https://twitter.com/dog_rates/status/697616773278015490/photo/1']",11,10,None,pupper,lhasa,0.521931,True,shih-tzu,0.403451,True,tibetan_terrier,0.0399122,True,lhasa,1133,3440
697630435728322560,2016-02-11 03:57:11+00:00,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this.,['https://vine.co/v/in7ZzHPKzWz'],8,10,None,,,,,,,,,,,,607,1900
697881462549430272,2016-02-11 20:34:41+00:00,This is Carter. He wakes up in the morning and pisses excellence. best there is plain and simple,['https://twitter.com/dog_rates/status/697881462549430272/photo/1'],10,10,Carter,,washbasin,0.176423,False,paper_towel,0.167462,False,toilet_tissue,0.0980291,False,,1325,3285
697943111201378304,2016-02-12 00:39:39+00:00,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far.,['https://twitter.com/dog_rates/status/697943111201378304/photo/1'],10,10,Cassie,,great_dane,0.126924,True,greater_swiss_mountain_dog,0.110037,True,german_short-haired_pointer,0.090816,True,great_dane,771,2618
697990423684476929,2016-02-12 03:47:39+00:00,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary would pet with a purpose,"['https://twitter.com/dog_rates/status/697990423684476929/photo/1', 'https://twitter.com/dog_rates/status/697990423684476929/photo/1', 'https://twitter.com/dog_rates/status/697990423684476929/photo/1']",11,10,Doug,,pembroke,0.984783,True,cardigan,0.015018,True,shetland_sheepdog,7.358600000000001e-05,True,pembroke,1444,3577
697995514407682048,2016-02-12 04:07:53+00:00,"""Dammit hooman quit playin I jus wanna wheat thin""",['https://twitter.com/dog_rates/status/697995514407682048/photo/1'],11,10,None,,staffordshire_bullterrier,0.280222,True,boston_bull,0.161478,True,american_staffordshire_terrier,0.126884,True,staffordshire_bullterrier,369,1656
698178924120031232,2016-02-12 16:16:41+00:00,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. hang in there pup,['https://twitter.com/dog_rates/status/698178924120031232/photo/1'],10,10,Lily,,chesapeake_bay_retriever,0.351868,True,malinois,0.207753,True,labrador_retriever,0.154606,True,chesapeake_bay_retriever,822,3068
698195409219559425,2016-02-12 17:22:12+00:00,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. for both pups,['https://twitter.com/dog_rates/status/698195409219559425/photo/1'],9,10,Beau,,labrador_retriever,0.64369,True,american_staffordshire_terrier,0.102684,True,dalmatian,0.050007800000000005,True,labrador_retriever,6692,18268
698262614669991936,2016-02-12 21:49:15+00:00,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. keep it up pup,['https://twitter.com/dog_rates/status/698262614669991936/photo/1'],11,10,Franklin,,italian_greyhound,0.107948,True,basset,0.07522999999999999,True,staffordshire_bullterrier,0.06943610000000001,True,italian_greyhound,2254,5172
698342080612007937,2016-02-13 03:05:01+00:00,This is Maximus. He's training for the tetherball world championship. The grind never stops. (vid by @Amuly21),['https://twitter.com/dog_rates/status/698342080612007937/video/1'],11,10,Maximus,,boxer,0.8830479999999999,True,saint_bernard,0.030579400000000007,True,staffordshire_bullterrier,0.0129941,True,boxer,1063,2471
698355670425473025,2016-02-13 03:59:01+00:00,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. would pet in time of need,['https://twitter.com/dog_rates/status/698355670425473025/photo/1'],10,10,Jessiga,,pug,0.990191,True,pekinese,0.00279854,True,sunglasses,0.00130952,False,pug,509,2028
698549713696649216,2016-02-13 16:50:04+00:00,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. damn it Claude,['https://twitter.com/dog_rates/status/698549713696649216/photo/1'],9,10,Claude,,french_bulldog,0.998544,True,boston_bull,0.00140394,True,boxer,2.322e-05,True,french_bulldog,697,2517
698635131305795584,2016-02-13 22:29:29+00:00,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All (Vid by @pootdanielle),['https://twitter.com/dog_rates/status/698635131305795584/video/1'],12,10,None,,samoyed,0.15846400000000002,True,kuvasz,0.0894025,True,west_highland_white_terrier,0.0250373,True,samoyed,383,1389
698703483621523456,2016-02-14 03:01:06+00:00,This is Rusty. He has no respect for POULTRY products. Unbelievable af. would still pet,['https://twitter.com/dog_rates/status/698703483621523456/photo/1'],7,10,Rusty,,brittany_spaniel,0.931963,True,welsh_springer_spaniel,0.0306949,True,beagle,0.0128961,True,brittany_spaniel,425,1593
698710712454139905,2016-02-14 03:29:49+00:00,This is Cuddles. He's not entirely sure how doors work. I believe in you Cuddles,['https://twitter.com/dog_rates/status/698710712454139905/photo/1'],10,10,Cuddles,,samoyed,0.329895,True,shoji,0.165772,False,prison,0.103596,False,samoyed,769,2695
698907974262222848,2016-02-14 16:33:40+00:00,This dog is never sure if he's doing the right thing.,"['https://twitter.com/dog_rates/status/698907974262222848/photo/1', 'https://twitter.com/dog_rates/status/698907974262222848/photo/1', 'https://twitter.com/dog_rates/status/698907974262222848/photo/1']",10,10,None,,german_short-haired_pointer,0.983131,True,bluetick,0.00555772,True,curly-coated_retriever,0.00332221,True,german_short-haired_pointer,694,2771
698953797952008193,2016-02-14 19:35:46+00:00,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. crushing traditional gender roles,['https://twitter.com/dog_rates/status/698953797952008193/photo/1'],11,10,CeCe,,italian_greyhound,0.382378,True,redbone,0.102255,True,shower_cap,0.0768337,False,italian_greyhound,1008,2946
698989035503689728,2016-02-14 21:55:47+00:00,This is Oliver. He does toe touches in his sleep. precious af,['https://twitter.com/dog_rates/status/698989035503689728/photo/1'],13,10,Oliver,,norfolk_terrier,0.24634,True,irish_terrier,0.243349,True,golden_retriever,0.085871,True,norfolk_terrier,1102,3683
699036661657767936,2016-02-15 01:05:02+00:00,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD for all,['https://twitter.com/dog_rates/status/699036661657767936/photo/1'],13,10,None,pupper,chihuahua,0.222943,True,toyshop,0.179938,False,weimaraner,0.16303299999999998,True,chihuahua,1334,2844
699060279947165696,2016-02-15 02:38:53+00:00,This is Yukon. He pukes rainbows. magical af,['https://vine.co/v/inlmMHxtqDD'],12,10,Yukon,,,,,,,,,,,,2036,4133
699072405256409088,2016-02-15 03:27:04+00:00,ERMAHGERD please enjoy,['https://twitter.com/dog_rates/status/699072405256409088/video/1'],12,10,None,,shih-tzu,0.599587,True,pekinese,0.213069,True,maltese_dog,0.154293,True,shih-tzu,1312,3266
699079609774645248,2016-02-15 03:55:41+00:00,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard.,"['https://twitter.com/dog_rates/status/699079609774645248/photo/1', 'https://twitter.com/dog_rates/status/699079609774645248/photo/1', 'https://twitter.com/dog_rates/status/699079609774645248/photo/1', 'https://twitter.com/dog_rates/status/699079609774645248/photo/1']",8,10,Reagan,,schipperke,0.667324,True,chesapeake_bay_retriever,0.11955,True,kelpie,0.0975995,True,schipperke,735,2662
699088579889332224,2016-02-15 04:31:20+00:00,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy.,['https://twitter.com/dog_rates/status/699088579889332224/photo/1'],3,10,Charl,,mousetrap,0.456186,False,banded_gecko,0.258677,False,common_iguana,0.0617826,False,,707,2438
699323444782047232,2016-02-15 20:04:36+00:00,"""I'm bathing the children what do you want?""  ...both",['https://twitter.com/dog_rates/status/699323444782047232/photo/1'],10,10,None,,labrador_retriever,0.309696,True,doormat,0.3037,False,sliding_door,0.077266,False,labrador_retriever,975,3443
699370870310113280,2016-02-15 23:13:03+00:00,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. would pet extra well,['https://twitter.com/dog_rates/status/699370870310113280/photo/1'],11,10,Calbert,,cairn,0.337557,True,chihuahua,0.20913,True,border_terrier,0.136946,True,cairn,494,2044
699413908797464576,2016-02-16 02:04:04+00:00,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. would squeeze aggressively",['https://twitter.com/dog_rates/status/699413908797464576/photo/1'],11,10,Miley,,samoyed,0.517479,True,malamute,0.155935,True,eskimo_dog,0.0950009,True,samoyed,686,2243
699423671849451520,2016-02-16 02:42:52+00:00,"""Don't ever talk to me or my son again."" ...both",['https://twitter.com/dog_rates/status/699423671849451520/photo/1'],10,10,None,,pug,0.99786,True,french_bulldog,0.00182486,True,bull_mastiff,0.00029894,True,pug,377,1493
699434518667751424,2016-02-16 03:25:58+00:00,I know this is a tad late but here's a wonderful Valentine's Day pupper,['https://twitter.com/dog_rates/status/699434518667751424/photo/1'],12,10,None,pupper,golden_retriever,0.836572,True,kuvasz,0.105946,True,labrador_retriever,0.025143900000000004,True,golden_retriever,572,2372
699446877801091073,2016-02-16 04:15:05+00:00,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af.","['https://twitter.com/dog_rates/status/699446877801091073/photo/1', 'https://twitter.com/dog_rates/status/699446877801091073/photo/1', 'https://twitter.com/dog_rates/status/699446877801091073/photo/1']",12,10,Archie,,pembroke,0.9694,True,cardigan,0.0260588,True,chihuahua,0.00350547,True,pembroke,2917,6468
699691744225525762,2016-02-16 20:28:06+00:00,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble",['https://twitter.com/dog_rates/status/699691744225525762/photo/1'],5,10,Dave,,hippopotamus,0.982269,False,sea_lion,0.00629515,False,dugong,0.00576795,False,,5136,11171
699775878809702401,2016-02-17 02:02:25+00:00,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats it'll be ok pup,['https://twitter.com/dog_rates/status/699775878809702401/photo/1'],11,10,Fillup,,dandie_dinmont,0.271683,True,old_english_sheepdog,0.164931,True,otterhound,0.105918,True,dandie_dinmont,679,2131
699779630832685056,2016-02-17 02:17:19+00:00,Take all my money.,"['https://twitter.com/dog_rates/status/699779630832685056/photo/1', 'https://twitter.com/dog_rates/status/699779630832685056/photo/1']",10,10,None,,malinois,0.706038,True,german_shepherd,0.165655,True,great_dane,0.0590475,True,malinois,1389,3016
699788877217865730,2016-02-17 02:54:04+00:00,Say hello to Nala. She's a Freckled High Bruschetta. Petable af.,['https://twitter.com/dog_rates/status/699788877217865730/photo/1'],12,10,Nala,,border_terrier,0.35506,True,toy_poodle,0.169736,True,norwegian_elkhound,0.0998837,True,border_terrier,554,2451
699801817392291840,2016-02-17 03:45:29+00:00,This is Cooper. He began to tear up when his bone was taken from him. stay strong pupper,"['https://twitter.com/dog_rates/status/699801817392291840/photo/1', 'https://twitter.com/dog_rates/status/699801817392291840/photo/1', 'https://twitter.com/dog_rates/status/699801817392291840/photo/1', 'https://twitter.com/dog_rates/status/699801817392291840/photo/1']",11,10,Cooper,pupper,golden_retriever,0.808978,True,irish_setter,0.0424281,True,labrador_retriever,0.0235364,True,golden_retriever,1083,3323
700002074055016451,2016-02-17 17:01:14+00:00,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas.,['https://twitter.com/dog_rates/status/700002074055016451/photo/1'],9,10,Thumas,,chihuahua,0.369488,True,schipperke,0.243367,True,pug,0.161614,True,chihuahua,1518,3607
700029284593901568,2016-02-17 18:49:22+00:00,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance.,['https://twitter.com/dog_rates/status/700029284593901568/photo/1'],10,10,Coops,,west_highland_white_terrier,0.726571,True,maltese_dog,0.176828,True,dandie_dinmont,0.07013380000000001,True,west_highland_white_terrier,653,2250
700062718104104960,2016-02-17 21:02:13+00:00,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet.,['https://twitter.com/dog_rates/status/700062718104104960/photo/1'],6,10,Eazy,,hummingbird,0.180998,False,peacock,0.135179,False,eel,0.07537100000000001,False,,774,2873
700143752053182464,2016-02-18 02:24:13+00:00,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. hang in there pupper,['https://twitter.com/dog_rates/status/700143752053182464/photo/1'],10,10,None,pupper,golden_retriever,0.53246,True,crossword_puzzle,0.103796,False,binder,0.100371,False,golden_retriever,3092,8221
700151421916807169,2016-02-18 02:54:41+00:00,If a pupper gave that to me I'd probably start shaking and faint from all the joy.,['https://twitter.com/dog_rates/status/700151421916807169/photo/1'],11,10,None,pupper,tennis_ball,0.328236,False,italian_greyhound,0.17683800000000002,True,staffordshire_bullterrier,0.13408,True,italian_greyhound,748,2440
700167517596164096,2016-02-18 03:58:39+00:00,This is Dotsy. She's stuck as hell.,['https://twitter.com/dog_rates/status/700167517596164096/photo/1'],10,10,Dotsy,,beagle,0.16258499999999998,True,pembroke,0.120481,True,siberian_husky,0.110284,True,beagle,830,2887
700462010979500032,2016-02-18 23:28:52+00:00,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed.,['https://twitter.com/dog_rates/status/700462010979500032/photo/1'],6,10,Murphy,,hamster,0.678651,False,pomeranian,0.110268,True,angora,0.104139,False,pomeranian,2015,4506
700505138482569216,2016-02-19 02:20:14+00:00,This is Kaia. She's just cute as hell. I'd kill for Kaia,"['https://twitter.com/dog_rates/status/700505138482569216/photo/1', 'https://twitter.com/dog_rates/status/700505138482569216/photo/1', 'https://twitter.com/dog_rates/status/700505138482569216/photo/1', 'https://twitter.com/dog_rates/status/700505138482569216/photo/1']",12,10,Kaia,,bath_towel,0.449684,False,norwegian_elkhound,0.160205,True,great_dane,0.0486658,True,norwegian_elkhound,640,2472
700518061187723268,2016-02-19 03:11:35+00:00,This is Vincent. He's the man your girl is with when she's not with you.,['https://twitter.com/dog_rates/status/700518061187723268/photo/1'],10,10,Vincent,,american_staffordshire_terrier,0.569501,True,staffordshire_bullterrier,0.211308,True,chihuahua,0.12183900000000003,True,american_staffordshire_terrier,905,2868
700747788515020802,2016-02-19 18:24:26+00:00,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating.,['https://twitter.com/dog_rates/status/700747788515020802/photo/1'],11,10,very,,great_pyrenees,0.481333,True,samoyed,0.311769,True,maltese_dog,0.0749621,True,great_pyrenees,10545,24931
700796979434098688,2016-02-19 21:39:54+00:00,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. daaamn Daniel,['https://twitter.com/dog_rates/status/700796979434098688/photo/1'],7,10,Daniel,,tailed_frog,0.652712,False,tree_frog,0.280212,False,bullfrog,0.0401775,False,,1075,2657
700847567345688576,2016-02-20 01:00:55+00:00,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff,['https://twitter.com/dog_rates/status/700847567345688576/photo/1'],10,10,Crouton,,rhodesian_ridgeback,0.252514,True,redbone,0.153005,True,whippet,0.135199,True,rhodesian_ridgeback,555,2633
700864154249383937,2016-02-20 02:06:50+00:00,"""Pupper is a present to world. Here is a bow for pupper."" precious as hell",['https://twitter.com/dog_rates/status/700864154249383937/photo/1'],12,10,a,pupper,kuvasz,0.8058569999999999,True,great_pyrenees,0.187272,True,samoyed,0.0034909,True,kuvasz,681,2814
700890391244103680,2016-02-20 03:51:05+00:00,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns.,['https://twitter.com/dog_rates/status/700890391244103680/photo/1'],11,10,Chet,,white_wolf,0.16656300000000002,False,schipperke,0.122356,True,west_highland_white_terrier,0.119247,True,schipperke,648,2424
701214700881756160,2016-02-21 01:19:47+00:00,"I'm not sure what's happening here, but it's pretty spectacular. for both",['https://twitter.com/dog_rates/status/701214700881756160/photo/1'],12,10,None,,chihuahua,0.615163,True,pembroke,0.15950899999999998,True,basenji,0.08446569999999999,True,chihuahua,5754,13368
701545186879471618,2016-02-21 23:13:01+00:00,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. go for gold pupper,['https://twitter.com/dog_rates/status/701545186879471618/photo/1'],10,10,Millie,pupper,border_collie,0.280893,True,cardigan,0.11255,True,toy_terrier,0.0533172,True,border_collie,676,2888
701570477911896070,2016-02-22 00:53:31+00:00,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered.,"['https://twitter.com/dog_rates/status/701570477911896070/photo/1', 'https://twitter.com/dog_rates/status/701570477911896070/photo/1']",9,10,Yoda,,yorkshire_terrier,0.90799,True,silky_terrier,0.07688289999999999,True,australian_terrier,0.00847276,True,yorkshire_terrier,1047,3063
701601587219795968,2016-02-22 02:57:08+00:00,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. would still pet,['https://twitter.com/dog_rates/status/701601587219795968/photo/1'],10,10,Coopson,,chihuahua,0.993661,True,pembroke,0.00150487,True,toy_terrier,0.0008666069999999999,True,chihuahua,518,2269
701805642395348998,2016-02-22 16:27:58+00:00,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels.,['https://vine.co/v/ivV6Y37mH5Z'],11,10,None,pupper,,,,,,,,,,,1886,3726
701889187134500865,2016-02-22 21:59:57+00:00,This is Bilbo. He's not emotionally prepared to enter the water. don't struggle Bilbo,['https://twitter.com/dog_rates/status/701889187134500865/photo/1'],11,10,Bilbo,,french_bulldog,0.902856,True,staffordshire_bullterrier,0.0226341,True,soap_dispenser,0.011973200000000002,False,french_bulldog,1544,3878
701952816642965504,2016-02-23 02:12:47+00:00,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af,['https://twitter.com/dog_rates/status/701952816642965504/photo/1'],11,10,Rilo,,toy_poodle,0.33170700000000003,True,miniature_poodle,0.272485,True,standard_poodle,0.169415,True,toy_poodle,1140,4139
701981390485725185,2016-02-23 04:06:20+00:00,This is Fiji. She's a Powdered Stegafloof. Very rare.,['https://twitter.com/dog_rates/status/701981390485725185/photo/1'],12,10,Fiji,,pomeranian,0.491022,True,weasel,0.130879,False,yorkshire_terrier,0.099241,True,pomeranian,1098,3731
702217446468493312,2016-02-23 19:44:20+00:00,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...",['https://twitter.com/dog_rates/status/702217446468493312/photo/1'],9,10,None,,golden_retriever,0.242419,True,chow,0.2268,True,cocker_spaniel,0.194086,True,golden_retriever,1508,5237
702276748847800320,2016-02-23 23:39:59+00:00,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU""",['https://twitter.com/dog_rates/status/702276748847800320/photo/1'],11,10,None,,boston_bull,0.697303,True,french_bulldog,0.239015,True,american_staffordshire_terrier,0.0198381,True,boston_bull,854,2691
702321140488925184,2016-02-24 02:36:23+00:00,Please enjoy this picture as much as I did.,"['https://twitter.com/dog_rates/status/702321140488925184/photo/1', 'https://twitter.com/dog_rates/status/702321140488925184/photo/1', 'https://twitter.com/dog_rates/status/702321140488925184/photo/1', 'https://twitter.com/dog_rates/status/702321140488925184/photo/1']",12,10,None,,west_highland_white_terrier,0.769159,True,scotch_terrier,0.0643688,True,old_english_sheepdog,0.0437634,True,west_highland_white_terrier,1148,3580
702332542343577600,2016-02-24 03:21:41+00:00,This is Rudy. He's going to be a star. talented af (vid by @madalynrossi),['https://vine.co/v/irlDujgwOjd'],13,10,Rudy,,,,,,,,,,,,1735,3479
702539513671897089,2016-02-24 17:04:07+00:00,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. would def pet,"['https://twitter.com/dog_rates/status/702539513671897089/photo/1', 'https://twitter.com/dog_rates/status/702539513671897089/photo/1', 'https://twitter.com/dog_rates/status/702539513671897089/photo/1']",12,10,a,,pomeranian,0.714367,True,shih-tzu,0.0405741,True,silky_terrier,0.032510500000000005,True,pomeranian,1080,3116
702598099714314240,2016-02-24 20:56:55+00:00,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. once a pupper, always a pupper",['https://twitter.com/dog_rates/status/702598099714314240/photo/1'],11,10,Sansa,pupper,kelpie,0.219179,True,badger,0.13358399999999998,False,siamese_cat,0.07443999999999999,False,kelpie,3678,11251
702671118226825216,2016-02-25 01:47:04+00:00,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. for both,['https://twitter.com/dog_rates/status/702671118226825216/photo/1'],10,10,Rambo,,bloodhound,0.381227,True,sussex_spaniel,0.212017,True,clumber,0.128622,True,bloodhound,630,2389
702684942141153280,2016-02-25 02:42:00+00:00,This is Lucy. She's sick of these bullshit generalizations,['https://twitter.com/dog_rates/status/702684942141153280/photo/1'],11,10,Lucy,,golden_retriever,0.514085,True,chesapeake_bay_retriever,0.173224,True,brittany_spaniel,0.118384,True,golden_retriever,1210,3503
702899151802126337,2016-02-25 16:53:11+00:00,Say hello to Luna. Her tongue is malfunctioning (tragic). please enjoy (vid by @LilyArtz),['https://vine.co/v/i6iIrBwnTFI'],12,10,Luna,,,,,,,,,,,,503,1759
702932127499816960,2016-02-25 19:04:13+00:00,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. might still pet,['https://twitter.com/dog_rates/status/702932127499816960/photo/1'],6,10,Chip,,wallaby,0.41071,False,wombat,0.239332,False,beaver,0.149605,False,,809,2807
703041949650034688,2016-02-26 02:20:37+00:00,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you...,['https://twitter.com/dog_rates/status/703041949650034688/photo/1'],10,10,an,,hippopotamus,0.581403,False,doormat,0.152445,False,sea_lion,0.0263643,False,,14035,28770
703079050210877440,2016-02-26 04:48:02+00:00,This is a Butternut Cumberfloof. It's not windy they just look like that. back at it again with the red socks,"['https://twitter.com/dog_rates/status/703079050210877440/photo/1', 'https://twitter.com/dog_rates/status/703079050210877440/photo/1']",11,10,a,,pembroke,0.778503,True,shetland_sheepdog,0.0938339,True,cardigan,0.060296400000000014,True,pembroke,3466,8014
703268521220972544,2016-02-26 17:20:56+00:00,Happy Friday here's a sleepy pupper,['https://twitter.com/dog_rates/status/703268521220972544/photo/1'],12,10,None,pupper,wool,0.5254340000000001,False,fur_coat,0.236391,False,kuvasz,0.038243,True,kuvasz,617,2138
703356393781329922,2016-02-26 23:10:06+00:00,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. and,['https://twitter.com/dog_rates/status/703356393781329922/photo/1'],9,10,Socks,,border_collie,0.894842,True,collie,0.0973637,True,english_springer,0.00303674,True,border_collie,428,2074
703382836347330562,2016-02-27 00:55:11+00:00,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. would pet so damn well,"['https://twitter.com/dog_rates/status/703382836347330562/photo/1', 'https://twitter.com/dog_rates/status/703382836347330562/photo/1']",12,10,Charlie,,golden_retriever,0.945664,True,standard_poodle,0.014392,True,tibetan_mastiff,0.0120217,True,golden_retriever,1275,3811
703407252292673536,2016-02-27 02:32:12+00:00,This pupper doesn't understand gates. so close,['https://twitter.com/dog_rates/status/703407252292673536/photo/1'],10,10,None,pupper,doormat,0.201058,False,turnstile,0.0885832,False,carton,0.0829238,False,,777,2671
703425003149250560,2016-02-27 03:42:44+00:00,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs...",['https://twitter.com/dog_rates/status/703425003149250560/photo/1'],9,10,None,,miniature_pinscher,0.292866,True,sleeping_bag,0.142122,False,italian_greyhound,0.070849,True,miniature_pinscher,1548,4141
703611486317502464,2016-02-27 16:03:45+00:00,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet put it in some rice pup,['https://twitter.com/dog_rates/status/703611486317502464/photo/1'],10,10,Scooter,pupper,pembroke,0.756441,True,basenji,0.126621,True,cardigan,0.08011669999999999,True,pembroke,1695,4205
703631701117943808,2016-02-27 17:24:05+00:00,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. would pet on tippy toes,"['https://twitter.com/dog_rates/status/703631701117943808/photo/1', 'https://twitter.com/dog_rates/status/703631701117943808/photo/1', 'https://twitter.com/dog_rates/status/703631701117943808/photo/1', 'https://twitter.com/dog_rates/status/703631701117943808/photo/1']",11,10,Bella,,window_shade,0.909533,False,window_screen,0.0114266,False,brass,0.0088821,False,,765,2832
703769065844768768,2016-02-28 02:29:55+00:00,When you're trying to watch your favorite tv show but your friends keep interrupting. relatable af,"['https://twitter.com/dog_rates/status/703769065844768768/photo/1', 'https://twitter.com/dog_rates/status/703769065844768768/photo/1']",10,10,None,,boxer,0.838994,True,greater_swiss_mountain_dog,0.0888003,True,bull_mastiff,0.0316839,True,boxer,1264,3597
703774238772166656,2016-02-28 02:50:28+00:00,"""YOU CAN'T HANDLE THE TRUTH"" both",['https://twitter.com/dog_rates/status/703774238772166656/photo/1'],10,10,None,,labrador_retriever,0.990119,True,chesapeake_bay_retriever,0.00802558,True,curly-coated_retriever,0.00124229,True,labrador_retriever,521,2010
704054845121142784,2016-02-28 21:25:30+00:00,Here is a whole flock of puppers. I'll take the lot,['https://twitter.com/dog_rates/status/704054845121142784/photo/1'],60,50,a,,great_pyrenees,0.6679390000000001,True,kuvasz,0.228764,True,golden_retriever,0.043885400000000005,True,great_pyrenees,1021,3186
704113298707505153,2016-02-29 01:17:46+00:00,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. I want to be Stanley,"['https://twitter.com/dog_rates/status/704113298707505153/photo/1', 'https://twitter.com/dog_rates/status/704113298707505153/photo/1']",8,10,Stanley,,otter,0.945537,False,mink,0.0182311,False,sea_lion,0.0158608,False,,627,2022
